,0
1666,track_109703254
1667,track_109703258
1668,track_109703264
1669,track_109703266
1670,track_109703410
1671,track_109703512
1672,track_109703514
1673,track_109703874
1674,track_109703918
1675,track_109703980
1676,track_109703982
1677,track_109704100
1678,track_109704452
1679,track_109704456
1680,track_109704458
1681,track_109704460
1682,track_109704464
1683,track_109704468
1684,track_10973080
1685,track_109734566
1686,track_109735828
1687,track_109735830
1688,track_109735834
1689,track_109735848
1690,track_109735920
1691,track_109735924
1692,track_109735928
1693,track_109735930
1694,track_109735932
1695,track_109736828
1696,track_1097393
1697,track_1097647
1698,track_109765186
1699,track_1097655
1700,track_109767610
1701,track_1097838
1702,track_1097839
1703,track_109797158
1704,track_109798358
1705,track_109798360
1706,track_109798362
1707,track_109798366
1708,track_109798368
1709,track_1098069
1710,track_109836452
1711,track_109843102
1712,track_109843288
1713,track_109843292
1714,track_109843304
1715,track_109844090
1716,track_10985177
1717,track_109864132
1718,track_109864134
1719,track_109864136
1720,track_109864138
1721,track_109864140
1722,track_109864142
1723,track_109864144
1724,track_109864146
1725,track_109864148
1726,track_1098747
1727,track_1098748
1728,track_1099273
1729,track_1099685
1730,track_1099963
1731,track_109999012
1732,track_1099999
1733,track_110007502
1734,track_110016654
1735,track_11002649
1736,track_1100389
1737,track_1100395
1738,track_110044972
1739,track_110057148
1740,track_110059040
1741,track_110068158
1742,track_110068742
1743,track_110070302
1744,track_110084828
1745,track_110095454
1746,track_110104070
1747,track_110105744
1748,track_1101118
1749,track_110114518
1750,track_11011566
1751,track_11011578
1752,track_1101200
1753,track_11014110
1754,track_110144632
1755,track_110146976
1756,track_110146986
1757,track_110146996
1758,track_110148376
1759,track_110148950
1760,track_1101494
1761,track_1101513
1762,track_110152052
1763,track_110152060
1764,track_110152078
1765,track_110153466
1766,track_1101590
1767,track_1101597
1768,track_1101614
1769,track_1101664
1770,track_1101680
1771,track_110170472
1772,track_1101731
1773,track_1101732
1774,track_110175190
1775,track_1101780
1776,track_1101781
1777,track_1101814
1778,track_1101960
1779,track_110205026
1780,track_110225698
1781,track_110230842
1782,track_1102401
1783,track_1102534
1784,track_1102536
1785,track_1102542
1786,track_1102546
1787,track_110256510
1788,track_110256512
1789,track_110256520
1790,track_110256530
1791,track_110265034
1792,track_1102966
1793,track_1103102
1794,track_1103106
1795,track_1103107
1796,track_1103108
1797,track_1103109
1798,track_1103111
1799,track_110315962
1800,track_1103175
1801,track_11032523
1802,track_110326050
1803,track_110326052
1804,track_110326056
1805,track_110326060
1806,track_110326062
1807,track_110326088
1808,track_11034381
1809,track_1103926
1810,track_1103968
1811,track_1104040
1812,track_1104053
1813,track_1104054
1814,track_1104056
1815,track_110446172
1816,track_1104506
1817,track_1104510
1818,track_1104538
1819,track_1104578
1820,track_1104580
1821,track_1104653
1822,track_1104656
1823,track_1104668
1824,track_1104859
1825,track_110488356
1826,track_110488360
1827,track_110488364
1828,track_110549624
1829,track_110549638
1830,track_1105573
1831,track_1105720
1832,track_1105722
1833,track_1105730
1834,track_1105733
1835,track_1105734
1836,track_1105735
1837,track_1105736
1838,track_1105737
1839,track_1105739
1840,track_1105740
1841,track_1105741
1842,track_1105742
1843,track_1105743
1844,track_1105744
1845,track_1105745
1846,track_1105746
1847,track_11058972
1848,track_110662396
1849,track_110663020
1850,track_110728358
1851,track_1107425
1852,track_1107431
1853,track_11074361
1854,track_1107711
1855,track_1107826
1856,track_1107832
1857,track_1107836
1858,track_1108051
1859,track_110805984
1860,track_110805986
1861,track_110805988
1862,track_110805990
1863,track_110805992
1864,track_110805994
1865,track_110805996
1866,track_110805998
1867,track_110806000
1868,track_110806002
1869,track_110806004
1870,track_110806006
1871,track_110806008
1872,track_110806010
1873,track_110806012
1874,track_110806014
1875,track_110806016
1876,track_1108061
1877,track_1108115
1878,track_110812468
1879,track_110812910
1880,track_1108138
1881,track_110823952
1882,track_1108303
1883,track_1108304
1884,track_1108306
1885,track_1108337
1886,track_1108349
1887,track_110836898
1888,track_110849278
1889,track_110849280
1890,track_110849282
1891,track_11085346
1892,track_11085356
1893,track_11085529
1894,track_1108787
1895,track_1108803
1896,track_110908332
1897,track_1109488
1898,track_110953222
1899,track_110953326
1900,track_110953378
1901,track_110954038
1902,track_110954154
1903,track_110954658
1904,track_110955778
1905,track_110955780
1906,track_110955782
1907,track_110955784
1908,track_110955786
1909,track_110955788
1910,track_110955790
1911,track_110955792
1912,track_110955794
1913,track_110955798
1914,track_110955800
1915,track_110955802
1916,track_110955804
1917,track_110955806
1918,track_110955808
1919,track_110956526
1920,track_110956528
1921,track_110956530
1922,track_110956532
1923,track_110956534
1924,track_110956844
1925,track_110956850
1926,track_110956876
1927,track_110957844
1928,track_110957896
1929,track_110957898
1930,track_110957900
1931,track_110957902
1932,track_110957904
1933,track_110957906
1934,track_110957908
1935,track_110957910
1936,track_110957914
1937,track_110957918
1938,track_110957926
1939,track_110957930
1940,track_110963590
1941,track_1109725
1942,track_1109727
1943,track_1109729
1944,track_110972964
1945,track_1109730
1946,track_1109731
1947,track_1109733
1948,track_1109736
1949,track_1109737
1950,track_1109739
1951,track_110973966
1952,track_110973972
1953,track_110973974
1954,track_1109740
1955,track_1109743
1956,track_1109744
1957,track_110980650
1958,track_110994030
1959,track_1109953
1960,track_1109956
1961,track_1109959
1962,track_111004614
1963,track_111024172
1964,track_111028446
1965,track_111028454
1966,track_111028476
1967,track_111052058
1968,track_1110658
1969,track_111120564
1970,track_111120566
1971,track_111120568
1972,track_111120572
1973,track_111120576
1974,track_111139726
1975,track_1111518
1976,track_1111736
1977,track_1111742
1978,track_1111794
1979,track_1111798
1980,track_11118881
1981,track_111194234
1982,track_11122789
1983,track_11122790
1984,track_11122797
1985,track_111263366
1986,track_1112655
1987,track_11126567
1988,track_1112816
1989,track_1112989
1990,track_1112991
1991,track_1112992
1992,track_1112993
1993,track_1112995
1994,track_1112998
1995,track_1113001
1996,track_1113005
1997,track_1113006
1998,track_11130361
1999,track_11131481
2000,track_111315134
2001,track_11131650
2002,track_1113825
2003,track_1113840
2004,track_1113991
2005,track_111406252
2006,track_111406302
2007,track_111406306
2008,track_111406332
2009,track_111406334
2010,track_111462976
2011,track_111467172
2012,track_1114751
2013,track_111482314
2014,track_1114981
2015,track_1115044
2016,track_1115046
2017,track_1115061
2018,track_1115624
2019,track_1115742
2020,track_111579002
2021,track_1115907
2022,track_111599544
2023,track_111599556
2024,track_111599580
2025,track_111603012
2026,track_111615012
2027,track_111628780
2028,track_111628792
2029,track_111628806
2030,track_111645592
2031,track_111645594
2032,track_111645596
2033,track_111645602
2034,track_111645632
2035,track_1117105
2036,track_1117106
2037,track_1117109
2038,track_1117110
2039,track_111739474
2040,track_111750896
2041,track_111750900
2042,track_111750904
2043,track_111774658
2044,track_111774688
2045,track_111774706
2046,track_111774712
2047,track_111774718
2048,track_111774722
2049,track_111776698
2050,track_111777900
2051,track_111777902
2052,track_111777906
2053,track_111777908
2054,track_111777910
2055,track_111777914
2056,track_111777926
2057,track_111778796
2058,track_111778798
2059,track_111779094
2060,track_111779098
2061,track_111779108
2062,track_111779110
2063,track_111779134
2064,track_111779160
2065,track_111779610
2066,track_111780286
2067,track_111780290
2068,track_111780306
2069,track_111780310
2070,track_111780318
2071,track_111780374
2072,track_111780376
2073,track_111780378
2074,track_111780380
2075,track_111780382
2076,track_111780384
2077,track_111780386
2078,track_111780388
2079,track_111780390
2080,track_111780392
2081,track_111780394
2082,track_111780396
2083,track_111780398
2084,track_111780400
2085,track_111780402
2086,track_111780404
2087,track_111780406
2088,track_111780408
2089,track_111780412
2090,track_111780414
2091,track_111780416
2092,track_111780464
2093,track_111780466
2094,track_111780474
2095,track_111780782
2096,track_111802544
2097,track_1118206
2098,track_1118207
2099,track_1118208
2100,track_111826378
2101,track_111840512
2102,track_111840516
2103,track_111840518
2104,track_111840530
2105,track_111840540
2106,track_111840546
2107,track_111840548
2108,track_111840550
2109,track_111841868
2110,track_111844700
2111,track_111846804
2112,track_111846806
2113,track_111846826
2114,track_111846832
2115,track_111846836
2116,track_111856346
2117,track_11186463
2118,track_1118853
2119,track_1118865
2120,track_111894060
2121,track_1119013
2122,track_111911730
2123,track_1119126
2124,track_11192851
2125,track_111929834
2126,track_111937792
2127,track_112009348
2128,track_112016394
2129,track_112047646
2130,track_112076698
2131,track_112076884
2132,track_1120924
2133,track_1121033
2134,track_1121050
2135,track_1121936
2136,track_11219804
2137,track_11221319
2138,track_1122153
2139,track_112264768
2140,track_112281472
2141,track_1123014
2142,track_112311784
2143,track_11234004
2144,track_11234147
2145,track_112342302
2146,track_112342304
2147,track_112342308
2148,track_112342310
2149,track_112342312
2150,track_112342314
2151,track_112342316
2152,track_112342322
2153,track_112342326
2154,track_112342328
2155,track_112342330
2156,track_112342658
2157,track_112357452
2158,track_1123670
2159,track_1123672
2160,track_1123674
2161,track_1123675
2162,track_1123677
2163,track_1123690
2164,track_1123695
2165,track_11238033
2166,track_1123812
2167,track_1123844
2168,track_11238947
2169,track_1124146
2170,track_1124189
2171,track_1124212
2172,track_112423586
2173,track_112427930
2174,track_112427938
2175,track_112439942
2176,track_112439970
2177,track_112439972
2178,track_112439974
2179,track_112439976
2180,track_112439978
2181,track_112439980
2182,track_112439988
2183,track_112441868
2184,track_1124454
2185,track_112471988
2186,track_1124863
2187,track_11249747
2188,track_112500992
2189,track_112501302
2190,track_1125041
2191,track_1125079
2192,track_1125083
2193,track_1125091
2194,track_112525340
2195,track_112561980
2196,track_11257659
2197,track_11257666
2198,track_112580142
2199,track_112580446
2200,track_1125901
2201,track_1125903
2202,track_1125919
2203,track_1125953
2204,track_1126298
2205,track_1126389
2206,track_1126546
2207,track_1126549
2208,track_1126550
2209,track_1126556
2210,track_1126589
2211,track_1126602
2212,track_1126603
2213,track_112661492
2214,track_112662184
2215,track_112662256
2216,track_112662268
2217,track_112662270
2218,track_112662360
2219,track_112662362
2220,track_112662364
2221,track_112662366
2222,track_112662368
2223,track_112662370
2224,track_112662372
2225,track_112662374
2226,track_112662376
2227,track_112662378
2228,track_112662382
2229,track_112662384
2230,track_112662386
2231,track_112662388
2232,track_112662390
2233,track_112662394
2234,track_112662424
2235,track_112662876
2236,track_112662894
2237,track_112663236
2238,track_112663238
2239,track_112665106
